player_id,player,position,team,salary,roster_id,injured_reserve,war,value
4962,Sony Michel,RB,LAC,0,999,False,0.0,0.0
4434,Brisly Estime,WR,None,0,999,False,0.0,0.0
736,Joique Bell,RB,None,0,999,False,0.0,0.0
1821,Matt Hazel,WR,None,0,999,False,0.0,0.0
TEN,nan,DEF,TEN,0,999,False,0.0,0.0
7387,George Campbell,WR,None,0,999,False,0.0,0.0
5347,Nyheim Hines,RB,IND,0,10,False,0.0,0.0
6701,Fred Trevillion,WR,None,0,999,False,0.0,0.0
2106,David Fales,QB,None,0,999,False,0.0,0.0
4622,Keelan Cole,WR,LV,0,999,False,0.0,0.0
5281,Troy Williams,QB,None,0,999,False,0.0,0.0
4214,Shelton Gibson,WR,None,0,999,False,0.0,0.0
2254,Asante Cleveland,TE,None,0,999,False,0.0,0.0
5709,Luis Perez,QB,None,0,999,False,0.0,0.0
4229,Mason Schreck,TE,HOU,0,999,False,0.0,0.0
7234,Maurice Ffrench,WR,None,0,999,False,0.0,0.0
71,Jason Avant,WR,None,0,999,False,0.0,0.0
6195,Damon Sheehy-Guiseppi,WR,None,0,999,False,0.0,0.0
4768,Adam Zaruba,TE,None,0,999,False,0.0,0.0
7337,Easop Winston,WR,None,0,999,False,0.0,0.0
5837,Redford Jones,K,None,0,999,False,0.0,0.0
8751,Dylan Parham,TE,None,0,999,False,0.0,0.0
1939,Derel Walker,WR,None,0,999,False,0.0,0.0
6663,Micah Wright,WR,None,0,999,False,0.0,0.0
7523,Trevor Lawrence,QB,JAX,0,8,False,0.0,0.0
5548,Elijah Marks,WR,None,0,999,False,0.0,0.0
1026,Bryce Brown,RB,None,0,999,False,0.0,0.0
2282,Fitzgerald Toussaint,RB,None,0,999,False,0.0,0.0
7583,Sam Ehlinger,QB,IND,0,999,False,0.0,0.0
8876,Kevin Kassis,WR,SEA,0,999,False,0.0,0.0
1048,Lamar Miller,RB,None,0,999,False,0.0,0.0
8148,Jameson Williams,WR,DET,0,1,False,0.0,0.0
5277,Deon Yelder,TE,None,0,999,False,0.0,0.0
4779,Bra'Lon Cherry,WR,None,0,999,False,0.0,0.0
7308,Nick Bowers,TE,CIN,0,999,False,0.0,0.0
2341,T.J. Yeldon,RB,None,0,999,False,0.0,0.0
